Messages
ham	Horrible bf... I now v hungry...
ham	Remember on that day..
spam	You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
ham	How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!
ham	All sounds good. Fingers . Makes it difficult to type
ham	Midnight at the earliest
ham	You're not sure that I'm not trying to make xavier smoke because I don't want to smoke after being told I smoke too much?
ham	K come to nordstrom when you're done
ham	Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
ham	Now press conference da:)
spam	Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow
ham	After completed degree. There is no use in joining finance.
ham	Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?
ham	Shant disturb u anymore... Jia you...
ham	Bishan lar nearer... No need buy so early cos if buy now i gotta park my car...
ham	Me, i dont know again oh
ham	Dude sux for snake. He got old and raiden got buff
ham	He says hi and to get your ass back to south tampa (preferably at a kegger)
ham	In e msg jus now. U said thanks for gift.
ham	U too...
ham	Ok how you dear. Did you call chechi
ham	Yeah we do totes. When u wanna?
ham	Ok i found dis pierre cardin one which looks normal costs 20 its on sale.
ham	Good sleep is about rhythm. The person has to establish a rhythm that the body will learn and use. If you want to know more :-)
ham	Wat r u doing?
ham	Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side
ham	Single line with a big meaning::::: "Miss anything 4 ur "Best Life" but, don't miss ur best life for anything... Gud nyt...
ham	Just got some gas money, any chance you and the gang want to go on a grand nature adventure?
ham	Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.
ham	Dude just saw a parked car with its sunroof popped up. Sux
ham	Get ready to put on your excellent sub face :)
ham	Tmrw. Im finishing 9 doors
ham	The  &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for  &lt;#&gt;  and with 3g for  &lt;#&gt; . That's why i blanked him.
ham	I am late. I will be there at
ham	whatever, im pretty pissed off.
ham	Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy
ham	I dont have that much image in class.
ham	No:-)i got rumour that you going to buy apartment in chennai:-)
ham	Near kalainar tv office.thenampet
spam	Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL
spam	SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL
ham	My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.
ham	Sounds gd... Haha... Can... Wah, u yan jiu so fast liao...
ham	No. To be nosy I guess. Idk am I over reacting if I'm freaked?
ham	Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same.
ham	How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..
ham	Why is that, princess? I bet the brothas are all chasing you!
ham	I shall book chez jules for half eight, if that's ok with you?
ham	Hhahhaahahah rofl wtf nig was leonardo in your room or something
ham	Yep, at derek's house now, see you Sunday &lt;3
ham	It's cool, let me know before it kicks off around  &lt;#&gt; , I'll be out and about all day
ham	Sorry, I'll call later
ham	I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That  &lt;#&gt;  dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.
ham	There are no other charges after transfer charges and you can withdraw anyhow you like
ham	Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL
ham	At 4. Let's go to bill millers
ham	I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo
ham	Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den, . . . . . Enjoy ur crushes..!!!;-)
ham	That's my honeymoon outfit. :)
ham	Will it help if we propose going back again tomorrow
spam	PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04
ham	Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:
ham	Pls confirm the time to collect the cheque.
spam	As a Registered Subscriber yr draw 4 a £100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062
spam	URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm
ham	Daddy will take good care of you :)
ham	Yeah probably, I still gotta check out with leo
ham	K.then any other special?
ham	Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass
ham	Ok pa. Nothing problem:-)
ham	Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?! 
ham	God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U
ham	When you came to hostel.
ham	Ok no prob... I'll come after lunch then...
ham	Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...
ham	Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?
ham	You all ready for * big day tomorrow?
ham	I'll probably be around mu a lot
ham	645
spam	RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!
ham	Thnx dude. u guys out 2nite?
ham	Me sef dey laugh you. Meanwhile how's my darling anjie!
ham	Mm i had my food da from out
ham	K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas
ham	Did u download the fring app?
ham	The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible
ham	Friends that u can stay on fb chat with
ham	Fuck babe, I miss you sooooo much !! I wish you were here to sleep with me ... My bed is so lonely ... I go now, to sleep ... To dream of you, my love ...
ham	Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-
spam	U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599
ham	Ah, well that confuses things, doesn‘t it?
spam	500 free text msgs. Just text ok to 80488 and we'll credit your account
ham	Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.
ham	Dear how you. Are you ok?
spam	You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth £350! To Claim, Call London 02072069400. Bx 526, SW73SS
ham	Yes princess! I want to make you happy...
ham	Sounds like you have many talents! would you like to go on a dinner date next week?
ham	I am going to film 2day da. At 6pm. Sorry da.
ham	We not watching movie already. Xy wants 2 shop so i'm shopping w her now.
ham	Hello my little party animal! I just thought I'd buzz you as you were with your friends ...*grins*... Reminding you were loved and send a naughty adoring kiss
ham	Yesterday its with me only . Now am going home.
spam	Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p
ham	You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for
ham	No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me
spam	0A$NETWORKS allow companies to bill for SMS, so they are responsible for their "suppliers", just as a shop has to give a guarantee on what they sell. B. G.
ham	Great comedy..cant stop laughing da:)
spam	FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242
ham	Alright, we're all set here, text the man
ham	Hi , where are you? We're at  and they're not keen to go out i kind of am but feel i shouldn't so can we go out tomo, don't mind do you?
ham	Sleeping nt feeling well
ham	U WILL SWITCH YOUR FONE ON DAMMIT!!
ham	India have to take lead:)
ham	I.ll post her out l8r. In class
ham	Thts wat Wright Brother did to fly..
ham	Evening * v good if somewhat event laden. Will fill you in, don't you worry … Head * ok but throat * wrecked. See you at six then!
ham	If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:)
ham	ITS A LAPTOP TAKE IT WITH YOU.
ham	I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.
ham	I wan but too early lei... Me outside now wun b home so early... Neva mind then...
spam	For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk
ham	I was at bugis juz now wat... But now i'm walking home oredi... Ü so late then reply... I oso saw a top dat i like but din buy... Where r ü now? 
ham	Wishing you and your family Merry "X" mas and HAPPY NEW Year in advance..
ham	At 7 we will go ok na.
ham	Yes I posted a couple of pics on fb. There's still snow outside too. I'm just waking up :)
ham	S:-)if we have one good partnership going we will take lead:)
spam	RGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50
ham	Yeah, where's your class at?
ham	No just send to you. Bec you in temple na.
ham	You aren't coming home between class, right? I need to work out and shower!
spam	Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Calls£1/minMobsmoreLKPOBOX177HP51FL
ham	S but mostly not like that.
ham	Ü v ma fan...
ham	Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...
ham	Guess who spent all last night phasing in and out of the fourth dimension
ham	So now my dad is gonna call after he gets out of work and ask all these crazy questions.
ham	Yes..but they said its IT.,
ham	Very hurting n meaningful lines ever: "I compromised everything for my love, But at d end my love compromised me for everything:-(".. Gud mornin:-)
ham	Lmao!nice 1
ham	Glad to see your reply.
spam	URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only
spam	Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.
ham	Nah dub but je still buff
ham	Painful words- "I thought being Happy was the most toughest thing on Earth... But, the toughest is acting Happy with all unspoken pain inside.."
ham	Yeah, that's fine! It's £6 to get in, is that ok? 
ham	Lol where do u come up with these ideas?
ham	So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas
ham	Today is "song dedicated day.." Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...
ham	Okay... We wait ah
ham	Y lei?
ham	HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX
ham	Already am squatting is the new way of walking
ham	Do you want bold 2 or bb torch
ham	Cramps stopped. Going back to sleep
spam	todays vodafone numbers ending with 0089(my last four digits) are selected to received a £350 award. If your number matches please call 09063442151 to claim your £350 award
spam	Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870
ham	Nan sonathaya soladha. Why boss?
ham	Bring tat cd don forget
spam	Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone
ham	I don't know but I'm raping dudes at poker
ham	Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.
ham	Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.
ham	Ü eatin later but i'm eatin wif my frens now lei... Ü going home first? 
ham	Finish already... Yar they keep saying i mushy... I so embarrassed ok...
ham	Sorry man, my stash ran dry last night and I can't pick up more until sunday
ham	Hai priya are you right. What doctor said pa. Where are you.
spam	Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service.
ham	Ok...
ham	Please ask mummy to call father
ham	Can come my room but cannot come my house cos my house still messy... Haha...
ham	I have lost 10 kilos as of today!
ham	Just taste fish curry :-P
ham	What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.
ham	Yun ah.now ü wkg where?btw if ü go nus sc. Ü wana specialise in wad?
ham	Yes! I am a one woman man! Please tell me your likes and dislikes in bed...
ham	Was doing my test earlier. I appreciate you. Will call you tomorrow.
ham	How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?
ham	U meet other fren dun wan meet me ah... Muz b a guy rite...
ham	(No promises on when though, haven't even gotten dinner yet)
ham	I got your back! Do you have any dislikes in bed?
ham	o turns out i had stereo love on mi phone under the unknown album.
spam	Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX
ham	Yeah I don't see why not
ham	Asking do u knw them or nt? May be ur frnds or classmates?
ham	Sorry about earlier. Putting out fires.Are you around to talk after 9? Or do you actually have a life, lol!
spam	WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.
ham	As in missionary hook up, doggy hook up, standing...|
ham	Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..
ham	Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.
ham	Am watching house – very entertaining – am getting the whole hugh laurie thing – even with the stick – indeed especially with the stick.
ham	Thought praps you meant another one. Goodo! I'll look tomorrow 
ham	Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur ‘rents mayb interested in it, I hav 12,000pes, so around £48, tb, James.
ham	There bold 2  &lt;#&gt; . Is that yours
ham	You know there is. I shall speak to you in  &lt;#&gt;  minutes then
ham	"ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX."
ham	I went to project centre
ham	As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
ham	Lol yeah at this point I guess not
ham	Doing project w frens lor. 
ham	Lol. Well quality aint bad at all so i aint complaining
ham	K, can that happen tonight?
spam	Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....
ham	I think we're going to finn's now, come
ham	Why tired what special there you had
ham	I will come tomorrow di
ham	I cant pick the phone right now. Pls send a message
ham	K go and sleep well. Take rest:-).
ham	U guys never invite me anywhere :(
spam	UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117
ham	I can do that! I want to please you both inside and outside the bedroom...
ham	"EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX."
ham	I love to wine and dine my lady!
spam	Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15
ham	I’m cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x.
ham	I don know account details..i will ask my mom and send you.my mom is out of reach now.
ham	I think u have the wrong number.
ham	Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:)
ham	DO NOT B LATE LOVE MUM
ham	Got it..mail panren paru..
ham	* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train
ham	Give one miss from that number please
ham	Jus came back fr lunch wif my sis only. U leh?
ham	How is your schedule next week? I am out of town this weekend.
ham	Really good:)dhanush rocks once again:)
ham	Lmao ok I wont be needing u to do my hair anymore.
ham	Miss ya, need ya, want ya, love ya.
ham	Sorry i'm not free...
ham	Do u ever get a song stuck in your head for no reason and it won't go away til u listen to it like 5 times?
ham	Nt yet chikku..simple habba..hw abt u?
ham	Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear.
ham	Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL
ham	Joy's father is John. Then John is the NAME of Joy's father. Mandan
spam	Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&
ham	Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...
spam	SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
ham	K, want us to come by now?
ham	How. Its a little difficult but its a simple way to enter this place
ham	Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...
ham	Dont show yourself. How far. Put new pictures up on facebook.
ham	Watching tv now. I got new job :)
ham	Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!
ham	I'm not coming over, do whatever you want
ham	Its ok chikku, and its my 1 of favourite song..:-)
ham	Did u see what I posted on your Facebook?
spam	Call FREEPHONE 0800 542 0578 now!
spam	Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase
ham	7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st "Ur Lovely Friendship"... good morning dear
spam	Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'
spam	BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary
ham	;-( oh well, c u later
ham	My uncles in Atlanta. Wish you guys a great semester.
ham	No dear i do have free messages without any recharge. Hi hi hi
ham	Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL
ham	I dun believe u. I thk u told him.
ham	Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!
ham	Yes:)sura in sun tv.:)lol.
ham	Arun can u transfr me d amt
ham	Takin a shower now but yeah I'll leave when I'm done
ham	Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...
ham	U haven’t lost me ill always b here 4u.i didn’t intend 2 hurt u but I never knew how u felt about me when Iwas+marine&that’s what itried2tell urmom.i careabout u
spam	WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk
ham	You bad girl. I can still remember them
ham	How much i gave to you. Morning.
ham	I hope your alright babe? I worry that you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you come back, my love
ham	Hey, can you tell me blake's address? Carlos wanted me to meet him there but I got lost and he's not answering his phone
ham	Can i get your opinion on something first?
ham	That one week leave i put know that time. Why.
ham	If we hit it off, you can move in with me :)
ham	excellent. I spent  &lt;#&gt;  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?
ham	I wanna watch that movie
ham	Ok lor thanx... Ü in school?
ham	I'm in class. Did you get my text.
ham	The bus leaves at  &lt;#&gt; 
ham	God bless.get good sleep my dear...i will pray!
spam	Todays Voda numbers ending 1225 are selected to receive a £50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app 
ham	Do have a nice day today. I love you so dearly.
ham	Aiyo a bit pai seh ü noe... Scared he dun rem who i am then die... Hee... But he become better lookin oredi leh...
ham	Aight, I'll ask a few of my roommates
ham	Now, whats your house # again ? And do you have any beer there ?
ham	Do ü all wan 2 meet up n combine all the parts? How's da rest of da project going?
ham	"Getting tickets 4 walsall tue 6 th march. My mate is getting me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry"
ham	Yes we are chatting too.
ham	HI ITS JESS I DONT KNOW IF YOU ARE AT WORK BUT CALL ME WHEN U CAN IM AT HOME ALL EVE. XXX
ham	Sian... Aft meeting supervisor got work 2 do liao... U working now?
ham	Are you going to write ccna exam this week??
ham	Well i will watch shrek in 3D!!B)
ham	Am i that much dirty fellow?
ham	Dunno dat's wat he told me. Ok lor...
ham	I'll probably be by tomorrow (or even later tonight if something's going on)
ham	I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night
ham	If you're thinking of lifting me one then no.
ham	Same as u... Dun wan... Y u dun like me already ah... Wat u doing now? Still eating?
ham	Sent me ur email id soon
ham	Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
ham	Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec  &lt;#&gt; . Just thot you'ld like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done.
ham	Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs.
ham	May i call You later Pls
spam	Hottest pics straight to your phone!! See me getting Wet and Wanting, just for you xx Text PICS to 89555 now! txt costs 150p textoperator g696ga 18 XxX
ham	That's the way you should stay oh.
ham	Hello- thanx for taking that call. I got a job! Starts on monday!
ham	What time is ur flight tmr?
ham	When should I come over?
ham	I have a rather prominent bite mark on my right cheek
ham	* Will be september by then!
ham	Are you wet right now?
ham	And how's your husband.
spam	Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520, to subscribe 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx
ham	Are we doing the norm tomorrow? I finish just a 4.15 cos of st tests. Need to sort library stuff out at some point tomo - got letter from today - access til end march so i better get move on!
ham	Yeah. I got a list with only u and Joanna if I'm feeling really anti social
ham	I am in your office na.
ham	"Are you comingdown later?"
ham	Super da:)good replacement for murali
ham	Da is good good player.why he is unsold.
ham	Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.
ham	Its on in engalnd! But telly has decided it won't let me watch it and mia and elliot were kissing! Damn it!
spam	FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV
ham	I dont want to hear philosophy. Just say what happen
ham	You got job in wipro:)you will get every thing in life in 2 or 3 years.
ham	Then cant get da laptop? My matric card wif ü lei... 
ham	Dunno da next show aft 6 is 850. Toa payoh got 650.
spam	This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate 
ham	I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.
ham	They did't play one day last year know even though they have very good team.. Like india.
ham	K.:)you are the only girl waiting in reception ah?
ham	Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...
ham	I hate when she does this. She turns what should be a fun shopping trip into an annoying day of how everything would look in her house.
ham	Sir, i am waiting for your call.
ham	What's up. Do you want me to come online?
ham	It could work, we'll reach a consensus at the next meeting
ham	Aiyah then i wait lor. Then u entertain me. Hee...
ham	The last thing i ever wanted to do was hurt you. And i didn't think it would have. You'd laugh, be embarassed, delete the tag and keep going. But as far as i knew, it wasn't even up. The fact that you even felt like i would do it to hurt you shows you really don't know me at all. It was messy wednesday, but it wasn't bad. The problem i have with it is you HAVE the time to clean it, but you choose not to. You skype, you take pictures, you sleep, you want to go out. I don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. You used to be good about at least making the bed.
ham	I'll let you know when it kicks in
ham	You call him now ok i said call him
ham	Call to the number which is available in appointment. And ask to connect the call to waheed fathima.
ham	Or ü go buy wif him then i meet ü later can?
ham	Mmmm ... Fuck ... Not fair ! You know my weaknesses ! *grins* *pushes you to your knee's* *exposes my belly and pulls your head to it* Don't forget ... I know yours too *wicked smile*
ham	Today my system sh get ready.all is well and i am also in the deep well
ham	Mom wants to know where you at
ham	Aight, I'll text you when I'm back
ham	Dont know supports ass and srt i thnk. I think ps3 can play through usb too
ham	Oh ok i didnt know what you meant. Yep i am baby jontin
spam	You have WON a guaranteed £1000 cash or a £2000 prize.To claim yr prize call our customer service representative on
spam	Would you like to see my XXX pics they are so hot they were nearly banned in the uk!
spam	HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com
ham	Watching tv now. I got new job :)
ham	This pen thing is beyond a joke. Wont a Biro do? Don't do a masters as can't do this ever again! 
ham	I AM AT A PARTY WITH ALEX NICHOLS
spam	U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594
ham	Just seeing your missed call my dear brother. Do have a gr8 day.
ham	Ok.. Ü finishing soon?
ham	Sorry, I can't help you on this.
ham	Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-(
ham	I love your ass! Do you enjoy doggy style? :)
ham	I think asking for a gym is the excuse for lazy people. I jog.
spam	Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs 
spam	Urgent! Please call 09061743811 from landline. Your ABTA complimentary 4* Tenerife Holiday or £5000 cash await collection SAE T&Cs Box 326 CW25WX 150ppm
ham	No. On the way home. So if not for the long dry spell the season would have been over
ham	I gotta collect da car at 6 lei.
ham	Ok but knackered. Just came home and went to sleep! Not good at this full time work lark.
ham	Probably earlier than that if the station's where I think it is
spam	CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+
ham	Good Morning plz call me sir
spam	FreeMsg Hey U, i just got 1 of these video/pic fones, reply WILD to this txt & ill send U my pics, hurry up Im so bored at work xxx (18 150p/rcvd STOP2stop)
ham	Uh, heads up we don't have THAT much left
ham	I tot u outside cos darren say u come shopping. Of course we nice wat. We jus went sim lim look at mp3 player.
ham	Aight, sounds good. When do you want me to come down?
ham	Wat would u like 4 ur birthday?
ham	I love working from home :)
